ORF	merged.exon.length
KLMA_40320	3117
KLMA_40321	1842
KLMA_40322	3546
KLMA_40323	1746
KLMA_40324	2478
KLMA_40325	966
KLMA_40326	1422
KLMA_40327	363
KLMA_40328	3648
KLMA_40329	1050
KLMA_40330	570
KLMA_40331	3087
KLMA_40332	2655
KLMA_40333	246
KLMA_40334	1695
KLMA_40335	1539
KLMA_40336	744
KLMA_40337	2541
KLMA_40338	894
KLMA_40339	2025
KLMA_40340	849
KLMA_40341	537
KLMA_40342	1569
KLMA_40343	846
KLMA_40344	1434
KLMA_40345	3147
KLMA_40346	2772
KLMA_40347	924
KLMA_40348	342
KLMA_40349	411
KLMA_40350	3339
KLMA_40351	711
KLMA_40352	573
KLMA_40353	753
KLMA_40354	777
KLMA_40355	498
KLMA_40356	1359
KLMA_40357	576
KLMA_40358	702
KLMA_40359	1200
KLMA_40360	1197
KLMA_40361	1326
KLMA_40362	5496
KLMA_40363	2043
KLMA_40364	762
KLMA_40365	912
KLMA_40366	1257
KLMA_40367	2181
KLMA_40368	1119
KLMA_40369	1236
KLMA_40370	1533
KLMA_40371	2712
KLMA_40372	1443
KLMA_40373	1686
KLMA_40374	1938
KLMA_40375	852
KLMA_40376	1557
KLMA_40377	357
KLMA_40378	1506
KLMA_40379	1494
KLMA_40380	498
KLMA_40381	1359
KLMA_40382	1149
KLMA_40383	306
KLMA_40384	1482
KLMA_40385	957
KLMA_40386	612
KLMA_40387	1008
KLMA_40388	1086
KLMA_40389	330
KLMA_40390	1287
KLMA_40391	1125
KLMA_40392	762
KLMA_40393	429
KLMA_40394	618
KLMA_40395	1098
KLMA_40396	531
KLMA_40397	1740
KLMA_40398	822
KLMA_40399	1416
KLMA_40400	2013
KLMA_40401	570
KLMA_40402	1023
KLMA_40403	381
KLMA_40404	1545
KLMA_40405	408
KLMA_40406	3147
KLMA_40407	786
KLMA_40408	1944
KLMA_40409	1167
KLMA_40410	1527
KLMA_40411	1743
KLMA_40412	678
KLMA_40413	1869
KLMA_40414	1191
KLMA_40415	2088
KLMA_40416	1329
KLMA_40417	2520
KLMA_40418	1260
KLMA_40419	984
KLMA_40420	3882
KLMA_40421	927
KLMA_40422	1335
KLMA_40423	1284
KLMA_40424	1827
KLMA_40425	1413
KLMA_40426	1278
KLMA_40427	1953
KLMA_40428	2214
KLMA_40429	1617
KLMA_40430	1308
KLMA_40431	585
KLMA_40432	1548
KLMA_40433	1821
KLMA_40434	1539
KLMA_40435	804
KLMA_40436	1380
KLMA_40437	507
KLMA_40438	618
KLMA_40439	3150
KLMA_40440	1044
KLMA_40441	1257
KLMA_40442	4470
KLMA_40443	612
KLMA_40444	1254
KLMA_40445	3222
KLMA_40446	486
KLMA_40447	3039
KLMA_40448	438
KLMA_40449	1227
KLMA_40450	702
KLMA_40451	867
KLMA_40452	345
KLMA_40453	1062
KLMA_40454	2025
KLMA_40455	3108
KLMA_40456	705
KLMA_40457	2103
KLMA_40458	2058
KLMA_40459	630
KLMA_40460	2106
KLMA_40461	1389
KLMA_40462	996
KLMA_40463	3798
KLMA_40464	615
KLMA_40465	2337
KLMA_40466	1872
KLMA_40467	279
KLMA_40468	219
KLMA_40469	975
KLMA_40470	1290
KLMA_40471	798
KLMA_40472	4569
KLMA_40473	2139
KLMA_40474	1281
KLMA_40475	477
KLMA_40476	465
KLMA_40477	4203
KLMA_40478	2016
KLMA_40479	1083
KLMA_40480	2277
KLMA_40481	2343
KLMA_40482	786
KLMA_40483	1803
KLMA_40484	879
KLMA_40485	798
KLMA_40486	2307
KLMA_40487	1029
KLMA_40488	1185
KLMA_40489	1071
KLMA_40490	4959
KLMA_40491	1083
KLMA_40492	4656
KLMA_40493	747
KLMA_40494	4287
KLMA_40495	951
KLMA_40496	2220
KLMA_40497	1275
KLMA_40498	264
KLMA_40499	675
KLMA_40500	2322
KLMA_40501	1953
KLMA_40502	645
KLMA_40503	1638
KLMA_40504	3159
KLMA_40505	1845
KLMA_40506	522
KLMA_40507	822
KLMA_40508	402
KLMA_40509	1647
KLMA_40510	2079
KLMA_40511	177
KLMA_40512	1044
KLMA_40513	942
KLMA_40514	903
KLMA_40515	4074
KLMA_40516	1251
KLMA_40517	639
KLMA_40518	2325
KLMA_40519	579
KLMA_40520	324
KLMA_40521	2988
KLMA_40522	2826
KLMA_40523	3423
KLMA_40524	1254
KLMA_40525	804
KLMA_40526	6147
KLMA_40527	909
KLMA_40528	1533
KLMA_40529	1362
KLMA_40530	528
KLMA_40531	2058
KLMA_40532	813
KLMA_40533	2454
KLMA_40534	1584
KLMA_40535	1095
KLMA_40536	1167
KLMA_40537	969
KLMA_40538	1605
KLMA_40539	1530
KLMA_40540	1293
KLMA_40541	393
KLMA_40542	1770
KLMA_40543	1158
KLMA_40544	1695
KLMA_40545	1914
KLMA_40546	546
KLMA_40547	1620
KLMA_40548	1308
KLMA_40549	1422
KLMA_40550	4542
KLMA_40551	723
KLMA_40552	1557
KLMA_40553	969
KLMA_40554	3651
KLMA_40555	3519
KLMA_40556	573
KLMA_40557	1488
KLMA_40558	654
KLMA_40559	873
KLMA_40560	2664
KLMA_40561	1236
KLMA_40562	2376
KLMA_40563	3015
KLMA_40564	1098
KLMA_40565	2013
KLMA_40566	2532
KLMA_40567	9729
KLMA_40568	1338
KLMA_40569	1830
KLMA_40570	1824
KLMA_40571	564
KLMA_40572	480
KLMA_40573	2547
KLMA_40574	594
KLMA_40575	2082
KLMA_40576	1410
KLMA_40577	441
KLMA_40578	795
KLMA_40579	1353
KLMA_40580	1308
KLMA_40581	411
KLMA_40582	954
KLMA_40583	1701
KLMA_40584	1911
KLMA_40585	4191
KLMA_40586	1530
KLMA_40587	543
KLMA_40588	1734
KLMA_40589	1047
KLMA_40590	1926
KLMA_40591	699
KLMA_40592	996
KLMA_40593	1206
KLMA_40594	1722
KLMA_40595	426
KLMA_40596	2025
KLMA_40597	999
KLMA_40598	1053
KLMA_40599	1602
KLMA_40600	825
KLMA_40601	1869
KLMA_40602	1011
KLMA_40603	2955
KLMA_40604	639
KLMA_40605	528
KLMA_40606	3093
KLMA_40607	216
KLMA_40608	813
KLMA_40609	1185
KLMA_40610	1740
KLMA_40611	1371
KLMA_40612	1119
KLMA_40613	2601
KLMA_40614	2868
KLMA_40615	495
KLMA_40616	579
KLMA_40617	735
KLMA_40618	1494
KLMA_40619	2307
KLMA_40620	1659
KLMA_40621	612
KLMA_40622	849
KLMA_40623	1221
KLMA_40624	1161
KLMA_40625	978
KLMA_40626	2211
KLMA_40627	1869
KLMA_40628	1035
KLMA_40629	885
KLMA_40630	3975
KLMA_40631	1293
KLMA_40632	660
KLMA_50001	1704
KLMA_50002	495
KLMA_50003	1293
KLMA_50004	3975
KLMA_50005	705
KLMA_50006	423
KLMA_50007	1122
KLMA_50008	405
KLMA_50009	2382
KLMA_50010	1674
KLMA_50011	2811
KLMA_50012	1566
KLMA_50013	1881
KLMA_50014	609
KLMA_50016	1356
KLMA_50017	1149
KLMA_50018	1821
KLMA_50019	1386
KLMA_50020	1917
KLMA_50021	1149
KLMA_50022	4113
KLMA_50023	405
KLMA_50024	975
KLMA_50025	1194
KLMA_50026	702
KLMA_50027	1914
KLMA_50028	1176
KLMA_50030	3231
KLMA_50031	1119
KLMA_50032	1665
KLMA_50033	2166
KLMA_50034	1281
KLMA_50035	1380
KLMA_50036	837
KLMA_50037	1200
KLMA_50038	666
KLMA_50039	1062
KLMA_50040	1746
KLMA_50041	1884
KLMA_50042	1491
KLMA_50043	3429
KLMA_50044	657
KLMA_50045	2130
KLMA_50046	1668
KLMA_50047	1401
KLMA_50048	2565
KLMA_50049	1797
KLMA_50050	1494
KLMA_50051	633
KLMA_50052	4365
KLMA_50053	1566
KLMA_50054	1233
KLMA_50055	1344
KLMA_50056	1413
KLMA_50057	3210
KLMA_50058	1848
KLMA_50059	879
KLMA_50060	915
KLMA_50061	1401
KLMA_50062	501
KLMA_50063	1446
KLMA_50064	720
KLMA_50065	1185
KLMA_50066	786
KLMA_50067	1305
KLMA_50068	399
KLMA_50069	2061
KLMA_50070	297
KLMA_50071	2370
KLMA_50072	1251
KLMA_50073	945
KLMA_50074	267
KLMA_50075	720
KLMA_50076	1068
KLMA_50077	2328
KLMA_50078	489
KLMA_50079	705
KLMA_50080	1752
KLMA_50081	1224
KLMA_50082	888
KLMA_50083	1812
KLMA_50084	2610
KLMA_50085	1716
KLMA_50086	438
KLMA_50087	1455
KLMA_50088	285
KLMA_50089	690
KLMA_50090	2154
KLMA_50091	2112
KLMA_50092	1896
KLMA_50093	384
KLMA_50094	831
KLMA_50095	1194
KLMA_50096	1938
KLMA_50097	861
KLMA_50098	2733
KLMA_50099	867
KLMA_50100	870
KLMA_50101	1344
KLMA_50102	2145
KLMA_50103	3753
KLMA_50104	2871
KLMA_50105	489
KLMA_50106	1326
KLMA_50107	2280
KLMA_50108	1341
KLMA_50109	690
KLMA_50110	3600
KLMA_50111	2154
KLMA_50112	333
KLMA_50113	4659
KLMA_50114	1404
KLMA_50115	882
KLMA_50117	1344
KLMA_50118	3981
KLMA_50119	906
KLMA_50120	4149
KLMA_50121	1581
KLMA_50122	2406
KLMA_50123	1812
KLMA_50124	1089
KLMA_50125	2388
KLMA_50126	1680
KLMA_50127	576
KLMA_50128	2205
KLMA_50129	2454
KLMA_50130	630
KLMA_50131	837
KLMA_50132	1071
KLMA_50133	582
KLMA_50134	645
KLMA_50135	333
KLMA_50136	1293
KLMA_50138	1209
KLMA_50139	1761
KLMA_50140	2103
KLMA_50141	1047
KLMA_50142	3117
KLMA_50143	1215
KLMA_50144	693
KLMA_50145	660
KLMA_50146	831
KLMA_50147	564
KLMA_50148	1500
KLMA_50149	3183
KLMA_50151	1434
KLMA_50152	2589
KLMA_50154	2355
KLMA_50155	3714
KLMA_50156	516
KLMA_50157	741
KLMA_50158	465
KLMA_50159	2205
KLMA_50160	1239
KLMA_50161	1767
KLMA_50162	1674
KLMA_50163	1368
KLMA_50164	582
KLMA_50165	1023
KLMA_50166	1161
KLMA_50167	1185
KLMA_50168	2631
KLMA_50169	669
KLMA_50170	768
KLMA_50171	1044
KLMA_50172	2034
KLMA_50173	2559
KLMA_50174	1164
KLMA_50175	999
KLMA_50176	252
KLMA_50177	4440
KLMA_50178	1314
KLMA_50179	468
KLMA_50180	3084
KLMA_50181	636
KLMA_50182	1638
KLMA_50183	1155
KLMA_50184	465
KLMA_50185	1329
KLMA_50186	6003
KLMA_50187	3666
KLMA_50188	720
KLMA_50189	612
KLMA_50190	264
KLMA_50191	2586
KLMA_50192	696
KLMA_50193	1662
KLMA_50194	468
KLMA_50195	717
KLMA_50196	1581
KLMA_50197	5679
KLMA_50198	411
KLMA_50199	2199
KLMA_50200	936
KLMA_50201	492
KLMA_50202	1464
KLMA_50203	2451
KLMA_50206	570
KLMA_50207	1083
KLMA_50208	3213
KLMA_50209	2229
KLMA_50210	327
KLMA_50211	816
KLMA_50212	714
KLMA_50214	3612
KLMA_50215	780
KLMA_50216	870
KLMA_50217	957
KLMA_50218	1173
KLMA_50219	2874
KLMA_50220	3144
KLMA_50221	906
KLMA_50222	2601
KLMA_50223	3162
KLMA_50225	447
KLMA_50226	633
KLMA_50227	1542
KLMA_50228	753
KLMA_50229	630
KLMA_50230	1680
KLMA_50231	1182
KLMA_50232	1752
KLMA_50233	2019
KLMA_50234	1212
KLMA_50235	2037
KLMA_50236	897
KLMA_50237	870
KLMA_50238	2712
KLMA_50239	318
KLMA_50240	999
KLMA_50241	678
KLMA_50242	1737
KLMA_50243	636
KLMA_50244	1047
KLMA_50245	1092
KLMA_50246	1662
KLMA_50247	393
KLMA_50248	1446
KLMA_50249	1845
KLMA_50250	2766
KLMA_50251	1950
KLMA_50252	528
KLMA_50253	966
KLMA_50254	1176
KLMA_50255	1029
KLMA_50256	2766
KLMA_50257	2148
KLMA_50258	1371
KLMA_50259	2649
KLMA_50260	1038
KLMA_50261	2262
KLMA_50262	393
KLMA_50264	405
KLMA_50265	705
KLMA_50266	5982
KLMA_50267	1143
KLMA_50268	1500
KLMA_50269	1299
KLMA_50270	633
KLMA_50271	1035
KLMA_50272	3696
KLMA_50273	531
KLMA_50274	1944
KLMA_50275	1737
KLMA_50276	2166
KLMA_50277	2826
KLMA_50278	1836
KLMA_50279	336
KLMA_50280	309
KLMA_50281	945
KLMA_50282	273
KLMA_50283	4050
KLMA_50284	954
KLMA_50285	708
KLMA_50286	1653
KLMA_50287	1332
KLMA_50288	321
KLMA_50289	984
KLMA_50290	4317
KLMA_50291	5205
KLMA_50292	1116
KLMA_50293	1008
KLMA_50294	2148
KLMA_50295	4941
KLMA_50296	807
KLMA_50297	1728
KLMA_50298	1389
KLMA_50299	1230
KLMA_50300	480
KLMA_50301	1779
KLMA_50302	816
KLMA_50303	486
KLMA_50304	6420
KLMA_50305	1935
KLMA_50306	528
KLMA_50307	594
KLMA_50308	1350
KLMA_50309	1728
KLMA_50310	513
KLMA_50311	1551
KLMA_50312	786
KLMA_50313	339
KLMA_50314	756
KLMA_50315	1155
KLMA_50316	1668
KLMA_50317	639
KLMA_50318	555
KLMA_50319	1284
KLMA_50320	339
KLMA_50321	1047
KLMA_50322	2145
KLMA_50323	549
KLMA_50324	270
KLMA_50325	768
KLMA_50326	2250
KLMA_50327	1797
KLMA_50328	1737
KLMA_50329	2043
KLMA_50330	2700
KLMA_50331	4068
KLMA_50332	1776
KLMA_50333	3093
KLMA_50334	1494
KLMA_50335	318
KLMA_50336	699
KLMA_50337	828
KLMA_50338	1329
KLMA_50339	1002
KLMA_50340	1767
KLMA_50341	1383
KLMA_50342	4473
KLMA_50343	879
KLMA_50344	2142
KLMA_50345	1131
KLMA_50346	1047
KLMA_50347	2142
KLMA_50348	1185
KLMA_50349	2649
KLMA_50350	1101
KLMA_50351	282
KLMA_50352	1047
KLMA_50353	3189
KLMA_50354	1608
KLMA_50355	1563
KLMA_50356	2211
KLMA_50357	3048
KLMA_50358	3417
KLMA_50359	765
KLMA_50360	1701
KLMA_50361	1713
KLMA_50362	1299
KLMA_50363	1713
KLMA_50364	1689
KLMA_50365	1209
KLMA_50366	2115
KLMA_50368	5526
KLMA_50369	519
KLMA_50370	723
KLMA_50371	1272
KLMA_50372	1812
KLMA_50373	378
KLMA_50374	4017
KLMA_50375	3099
KLMA_50376	546
KLMA_50377	1536
KLMA_50378	1590
KLMA_50379	2466
KLMA_50380	1074
KLMA_50381	1977
KLMA_50382	678
KLMA_50383	678
KLMA_50384	1299
KLMA_50385	732
KLMA_50386	1059
KLMA_50387	726
KLMA_50388	1545
KLMA_50389	2787
KLMA_50390	1305
KLMA_50391	327
KLMA_50392	879
KLMA_50393	837
KLMA_50394	444
KLMA_50395	2109
KLMA_50396	1110
KLMA_50397	1365
KLMA_50398	1104
KLMA_50399	669
KLMA_50400	306
KLMA_50402	1740
KLMA_50403	546
KLMA_50404	1359
KLMA_50406	636
KLMA_50407	1797
KLMA_50408	1299
KLMA_50409	2625
KLMA_50410	1488
KLMA_50411	1464
KLMA_50412	720
KLMA_50413	1149
KLMA_50414	2124
KLMA_50415	1245
KLMA_50416	1134
KLMA_50417	630
KLMA_50418	1227
KLMA_50419	1650
KLMA_50422	2976
KLMA_50423	3540
KLMA_50424	3624
KLMA_50425	831
KLMA_50426	1008
KLMA_50427	1257
KLMA_50428	1395
KLMA_50429	1620
KLMA_50430	2694
KLMA_50431	3306
KLMA_50432	678
KLMA_50433	948
KLMA_50434	708
KLMA_50435	984
KLMA_50436	3195
KLMA_50437	687
KLMA_50438	846
KLMA_50439	4773
KLMA_50440	2034
KLMA_50441	7200
KLMA_50442	2865
KLMA_50443	1029
KLMA_50444	522
KLMA_50445	1815
KLMA_50446	768
KLMA_50447	249
KLMA_50448	795
KLMA_50449	1875
KLMA_50450	2610
KLMA_50451	1299
KLMA_50452	1239
KLMA_50453	783
KLMA_50454	1632
KLMA_50455	1344
KLMA_50456	252
KLMA_50457	3534
KLMA_50458	1203
KLMA_50459	447
KLMA_50460	183
KLMA_50461	1644
KLMA_50462	477
KLMA_50463	1731
KLMA_50464	363
KLMA_50465	1068
KLMA_50466	1293
KLMA_50467	714
KLMA_50468	1506
KLMA_50469	519
KLMA_50470	2910
KLMA_50471	3099
KLMA_50472	3513
KLMA_50473	765
KLMA_50474	204
KLMA_50475	378
KLMA_50476	978
KLMA_50477	780
KLMA_50478	924
KLMA_50479	375
KLMA_50480	1257
KLMA_50481	2658
KLMA_50482	510
KLMA_50483	846
KLMA_50484	2091
KLMA_50485	768
KLMA_50486	1623
KLMA_50487	2811
KLMA_50488	1593
KLMA_50489	1197
KLMA_50490	2604
KLMA_50491	822
KLMA_50492	1620
KLMA_50493	1368
KLMA_50494	2205
KLMA_50495	9021
KLMA_50496	2325
KLMA_50497	933
KLMA_50498	798
KLMA_50500	1248
KLMA_50501	489
KLMA_50502	504
KLMA_50503	1095
KLMA_50504	963
KLMA_50505	3993
KLMA_50506	2688
KLMA_50507	2493
KLMA_50508	1134
KLMA_50509	804
KLMA_50510	591
KLMA_50511	2076
KLMA_50512	1617
KLMA_50513	1401
KLMA_50514	2097
KLMA_50515	1161
KLMA_50516	2097
KLMA_50517	2394
KLMA_50518	648
KLMA_50519	885
KLMA_50520	1356
KLMA_50521	234
KLMA_50522	2766
KLMA_50523	303
KLMA_50524	2766
KLMA_50525	579
KLMA_50526	1494
KLMA_50527	2061
KLMA_50528	1638
KLMA_50529	747
KLMA_50530	1125
KLMA_50531	1923
KLMA_50533	2055
KLMA_50534	5592
KLMA_50535	1302
KLMA_50536	1059
KLMA_50537	2136
KLMA_50541	330
KLMA_50545	330
KLMA_50546	738
KLMA_50547	909
KLMA_50548	1929
KLMA_50549	1407
KLMA_50550	495
KLMA_50551	474
KLMA_50552	1308
KLMA_50553	927
KLMA_50554	4422
KLMA_50555	1080
KLMA_50556	1446
KLMA_50557	2454
KLMA_50558	657
KLMA_50559	456
KLMA_50561	852
KLMA_50562	699
KLMA_50563	1080
KLMA_50564	2067
KLMA_50565	447
KLMA_50566	1116
KLMA_50567	1635
KLMA_50568	1929
KLMA_50569	1374
KLMA_50570	1167
KLMA_50571	816
KLMA_50572	1722
KLMA_50573	912
KLMA_50574	2337
KLMA_50575	2601
KLMA_50576	2013
KLMA_50577	1419
KLMA_50578	972
KLMA_50579	1113
KLMA_50580	1362
KLMA_50581	1164
KLMA_50582	1431
KLMA_50583	468
KLMA_50584	1125
KLMA_50585	1014
KLMA_50586	2262
KLMA_50587	879
KLMA_50588	1074
KLMA_50589	1035
KLMA_50590	1413
KLMA_50591	1251
KLMA_50592	1842
KLMA_50594	819
KLMA_50595	999
KLMA_50596	3132
KLMA_50597	117
KLMA_50598	141
KLMA_50599	960
KLMA_50600	711
KLMA_50601	588
KLMA_50602	930
KLMA_50603	2241
KLMA_50604	2058
KLMA_50605	936
KLMA_50606	408
KLMA_50607	1680
KLMA_50608	936
KLMA_50609	1653
KLMA_50610	1305
KLMA_50611	2460
KLMA_50612	1227
KLMA_50613	1503
KLMA_50614	636
KLMA_50615	1356
KLMA_50616	2280
KLMA_50617	2595
KLMA_50618	1845
KLMA_50619	1206
KLMA_50620	990
KLMA_50621	1035
KLMA_50622	882
KLMA_50623	2454
KLMA_50624	1284
KLMA_50625	1644
KLMA_50626	2865
KLMA_50627	1290
KLMA_50628	2328
KLMA_50630	1392
KLMA_50631	1494
KLMA_50632	2976
KLMA_50633	4500
KLMA_50634	618
KLMA_50635	1467
KLMA_50636	687
KLMA_50637	1665
KLMA_50638	681
KLMA_60001	582
KLMA_60002	1575
KLMA_60003	1527
KLMA_60004	1650
KLMA_60005	1437
KLMA_60006	1692
KLMA_60007	3933
KLMA_60008	2718
KLMA_60009	1818
KLMA_60010	1143
KLMA_60011	1203
KLMA_60012	933
KLMA_60013	1032
KLMA_60014	2049
KLMA_60015	2040
KLMA_60016	918
KLMA_60017	1086
KLMA_60018	1146
KLMA_60019	816
KLMA_60020	888
KLMA_60021	1713
KLMA_60022	891
KLMA_60023	1260
KLMA_60024	711
KLMA_60025	486
KLMA_60026	1197
KLMA_60027	396
KLMA_60028	537
KLMA_60029	1398
KLMA_60030	1638
KLMA_60031	1224
KLMA_60032	903
KLMA_60033	1719
KLMA_60034	2103
KLMA_60035	2457
KLMA_60036	3090
KLMA_60037	6687
KLMA_60038	1035
KLMA_60039	2073
KLMA_60040	1257
KLMA_60041	1041
KLMA_60042	981
KLMA_60043	1359
KLMA_60044	2883
KLMA_60045	333
KLMA_60046	2355
KLMA_60047	693
KLMA_60048	2685
KLMA_60049	558
KLMA_60050	3414
KLMA_60051	663
KLMA_60052	924
KLMA_60053	279
KLMA_60054	1710
KLMA_60055	1530
KLMA_60056	1524
KLMA_60057	1653
KLMA_60058	1764
KLMA_60059	1053
KLMA_60060	828
KLMA_60061	2130
KLMA_60062	552
KLMA_60063	645
KLMA_60064	822
KLMA_60065	3264
KLMA_60066	5988
KLMA_60067	1860
KLMA_60068	327
KLMA_60069	765
KLMA_60070	2163
KLMA_60071	1464
KLMA_60072	1230
KLMA_60073	1815
KLMA_60074	1746
KLMA_60075	1695
KLMA_60076	2673
KLMA_60077	315
KLMA_60078	924
KLMA_60079	777
KLMA_60081	282
KLMA_60082	624
KLMA_60083	291
KLMA_60084	297
KLMA_60085	828
KLMA_60086	1026
KLMA_60087	2847
KLMA_60088	492
KLMA_60089	444
KLMA_60090	1305
KLMA_60091	570
KLMA_60092	1935
KLMA_60093	918
KLMA_60094	2019
KLMA_60095	2256
KLMA_60096	1857
KLMA_60097	2994
KLMA_60098	816
KLMA_60099	1440
KLMA_60100	333
KLMA_60101	2511
KLMA_60102	4182
KLMA_60103	546
KLMA_60104	1350
KLMA_60105	441
KLMA_60106	558
KLMA_60107	1566
KLMA_60108	1086
KLMA_60109	2691
KLMA_60110	2007
KLMA_60111	1005
KLMA_60112	2118
KLMA_60113	1254
KLMA_60114	1266
KLMA_60115	831
KLMA_60116	609
KLMA_60117	2262
KLMA_60118	399
KLMA_60119	393
KLMA_60120	1368
KLMA_60121	807
KLMA_60122	7491
KLMA_60123	660
KLMA_60124	516
KLMA_60125	1497
KLMA_60126	1461
KLMA_60127	1314
KLMA_60128	3975
KLMA_60129	411
KLMA_60130	666
KLMA_60131	864
KLMA_60132	501
KLMA_60133	675
KLMA_60134	1851
KLMA_60135	2361
KLMA_60136	879
KLMA_60137	210
KLMA_60138	1479
KLMA_60139	3276
KLMA_60140	870
KLMA_60141	8712
KLMA_60142	591
KLMA_60143	486
KLMA_60144	3702
KLMA_60145	948
KLMA_60146	1071
KLMA_60147	831
KLMA_60148	255
KLMA_60149	1077
KLMA_60150	2076
KLMA_60151	525
KLMA_60152	2565
KLMA_60153	5067
KLMA_60154	690
KLMA_60155	3522
KLMA_60156	300
KLMA_60157	1713
KLMA_60158	510
KLMA_60159	678
KLMA_60160	1074
KLMA_60161	636
KLMA_60162	1602
KLMA_60163	270
KLMA_60164	810
KLMA_60165	1323
KLMA_60166	393
KLMA_60167	1017
KLMA_60168	342
KLMA_60169	1434
KLMA_60170	642
KLMA_60171	2541
KLMA_60172	1320
KLMA_60173	1254
KLMA_60175	1176
KLMA_60176	1173
KLMA_60177	1404
KLMA_60178	1476
KLMA_60179	2211
KLMA_60180	1842
KLMA_60181	1335
KLMA_60182	2031
KLMA_60183	930
KLMA_60184	354
KLMA_60185	1176
KLMA_60186	1086
KLMA_60187	1878
KLMA_60189	909
KLMA_60190	1602
KLMA_60191	2652
KLMA_60192	2613
KLMA_60193	2202
KLMA_60194	630
KLMA_60195	612
KLMA_60196	831
KLMA_60197	984
KLMA_60198	213
KLMA_60199	510
KLMA_60200	1665
KLMA_60202	2007
KLMA_60203	588
KLMA_60204	1173
KLMA_60205	1251
KLMA_60206	438
KLMA_60207	3018
KLMA_60208	1623
KLMA_60209	4983
KLMA_60210	2973
KLMA_60212	1110
KLMA_60214	945
KLMA_60215	1464
KLMA_60217	924
KLMA_60218	2448
KLMA_60219	1506
KLMA_60221	1722
KLMA_60222	1305
KLMA_60223	3042
KLMA_60225	1470
KLMA_60226	1830
KLMA_60227	3318
KLMA_60229	675
KLMA_60230	1242
KLMA_60231	657
KLMA_60232	708
KLMA_60233	369
KLMA_60234	1860
KLMA_60235	1635
KLMA_60236	384
KLMA_60237	2490
KLMA_60238	834
KLMA_60239	813
KLMA_60240	1893
KLMA_60241	1974
KLMA_60242	1635
KLMA_60243	1668
KLMA_60244	1323
KLMA_60245	2475
KLMA_60246	1389
KLMA_60247	408
KLMA_60248	1842
KLMA_60249	234
KLMA_60250	2940
KLMA_60251	1287
KLMA_60252	2964
KLMA_60253	2832
KLMA_60254	1494
KLMA_60256	1965
KLMA_60257	2526
KLMA_60258	2820
KLMA_60259	558
KLMA_60260	1305
KLMA_60261	717
KLMA_60262	684
KLMA_60263	1176
KLMA_60264	459
KLMA_60265	3174
KLMA_60266	1761
KLMA_60267	546
KLMA_60268	1116
KLMA_60269	807
KLMA_60270	285
KLMA_60271	1143
KLMA_60272	2106
KLMA_60273	537
KLMA_60274	1674
KLMA_60275	1344
KLMA_60276	1578
KLMA_60277	2946
KLMA_60278	1248
KLMA_60279	1092
KLMA_60280	2568
KLMA_60281	1158
KLMA_60282	1785
KLMA_60283	1395
KLMA_60284	3198
KLMA_60285	3639
KLMA_60286	1230
KLMA_60287	1287
KLMA_60288	1365
KLMA_60289	1944
KLMA_60290	405
KLMA_60291	453
KLMA_60292	1170
KLMA_60293	1017
KLMA_60294	546
KLMA_60295	1302
KLMA_60296	2928
KLMA_60297	2436
KLMA_60298	2238
KLMA_60299	1572
KLMA_60300	1989
KLMA_60301	1500
KLMA_60302	579
KLMA_60303	690
KLMA_60304	3834
KLMA_60305	693
KLMA_60306	1278
KLMA_60307	1476
KLMA_60308	1518
KLMA_60309	318
KLMA_60310	768
KLMA_60311	1506
KLMA_60312	1146
KLMA_60313	354
KLMA_60314	1215
KLMA_60315	999
KLMA_60316	3273
KLMA_60317	1509
KLMA_60318	2274
KLMA_60319	672
KLMA_60320	963
KLMA_60321	1599
KLMA_60322	3087
KLMA_60323	2046
KLMA_60324	3741
KLMA_60325	1965
KLMA_60326	402
KLMA_60327	2034
KLMA_60328	435
KLMA_60329	1374
KLMA_60330	2010
KLMA_60331	516
KLMA_60332	1386
KLMA_60333	651
KLMA_60334	1125
KLMA_60335	1929
KLMA_60336	1524
KLMA_60337	1500
KLMA_60338	1125
KLMA_60339	897
KLMA_60340	921
KLMA_60341	2661
KLMA_60342	1569
KLMA_60343	1335
KLMA_60344	1734
KLMA_60345	2295
KLMA_60346	3441
KLMA_60347	2976
KLMA_60348	234
KLMA_60349	2541
KLMA_60350	3993
KLMA_60351	993
KLMA_60352	777
KLMA_60354	2043
KLMA_60355	750
KLMA_60356	552
KLMA_60357	1236
KLMA_60358	411
KLMA_60359	1965
KLMA_60360	813
KLMA_60361	1770
KLMA_60362	2382
KLMA_60363	150
KLMA_60364	2286
KLMA_60365	1893
KLMA_60366	1035
KLMA_60367	984
KLMA_60368	435
KLMA_60369	1068
KLMA_60370	369
KLMA_60371	1692
KLMA_60372	2709
KLMA_60373	534
KLMA_60374	801
KLMA_60375	1740
KLMA_60376	3654
KLMA_60377	3174
KLMA_60378	1929
KLMA_60379	753
KLMA_60380	573
KLMA_60381	1437
KLMA_60382	549
KLMA_60383	1197
KLMA_60385	2247
KLMA_60386	1611
KLMA_60387	915
KLMA_60388	1122
KLMA_60389	2379
KLMA_60390	474
KLMA_60391	843
KLMA_60392	921
KLMA_60393	2979
KLMA_60394	603
KLMA_60395	1743
KLMA_60396	2049
KLMA_60397	2382
KLMA_60398	291
KLMA_60399	1191
KLMA_60400	294
KLMA_60401	1536
KLMA_60402	1677
KLMA_60403	672
KLMA_60404	1131
